(131, 50, 36, 89)
(131.0, 50.0, 36.0, 89.0)
(131.0, 51.0, 36.0, 89.0)
(131.0, 51.0, 36.0, 89.0)
(131.0, 51.0, 36.0, 89.0)
(130.0, 53.0, 36.0, 89.0)
(131.0, 53.0, 36.0, 89.0)
(131.0, 54.0, 36.0, 89.0)
(130.0, 55.0, 36.0, 89.0)
(130.0, 56.0, 36.0, 89.0)
(129.0, 59.0, 36.0, 89.0)
(129.0, 61.0, 36.0, 89.0)
(130.0, 63.0, 36.0, 89.0)
(131.0, 66.0, 36.0, 89.0)
(132.0, 70.0, 36.0, 89.0)
(134.0, 75.0, 36.0, 89.0)
(137.0, 80.0, 36.0, 89.0)
(141.0, 85.0, 36.0, 89.0)
(146.0, 89.0, 36.0, 89.0)
(152.0, 94.0, 36.0, 89.0)
(159.0, 98.0, 36.0, 89.0)
(166.0, 101.0, 36.0, 89.0)
(173.0, 104.0, 36.0, 89.0)
(181.0, 106.0, 36.0, 89.0)
(188.0, 108.0, 36.0, 89.0)
(197.0, 109.0, 36.0, 89.0)
(204.0, 110.0, 36.0, 89.0)
(211.0, 111.0, 36.0, 89.0)
(217.0, 111.0, 36.0, 89.0)
(221.0, 112.0, 36.0, 89.0)
(224.0, 112.0, 36.0, 89.0)
(226.0, 112.0, 36.0, 89.0)
(226.0, 111.0, 36.0, 89.0)
(223.0, 111.0, 36.0, 89.0)
(217.0, 110.0, 36.0, 89.0)
(210.0, 110.0, 36.0, 89.0)
(202.0, 110.0, 36.0, 89.0)
(193.0, 109.0, 36.0, 89.0)
(182.0, 110.0, 36.0, 89.0)
(171.0, 111.0, 36.0, 89.0)
(162.0, 111.0, 36.0, 89.0)
(151.0, 112.0, 36.0, 89.0)
(142.0, 112.0, 36.0, 89.0)
(136.0, 114.0, 36.0, 89.0)
(127.0, 114.0, 36.0, 89.0)
(118.0, 116.0, 36.0, 89.0)
(110.0, 117.0, 36.0, 89.0)
(102.0, 118.0, 36.0, 89.0)
(96.0, 118.0, 36.0, 89.0)
(91.0, 119.0, 36.0, 89.0)
(85.0, 118.0, 36.0, 89.0)
(81.0, 118.0, 36.0, 89.0)
(77.0, 115.0, 36.0, 89.0)
(76.0, 112.0, 36.0, 89.0)
(76.0, 107.0, 36.0, 89.0)
(77.0, 101.0, 36.0, 89.0)
(78.0, 96.0, 36.0, 89.0)
(82.0, 88.0, 36.0, 89.0)
(85.0, 81.0, 36.0, 89.0)
(88.0, 74.0, 36.0, 89.0)
(92.0, 68.0, 36.0, 89.0)
(96.0, 62.0, 36.0, 89.0)
(100.0, 58.0, 36.0, 89.0)
(107.0, 55.0, 36.0, 89.0)
(115.0, 52.0, 36.0, 89.0)
(123.0, 50.0, 36.0, 89.0)
(132.0, 48.0, 36.0, 89.0)
(141.0, 48.0, 36.0, 89.0)
(149.0, 49.0, 36.0, 89.0)
(157.0, 52.0, 36.0, 89.0)
(166.0, 54.0, 36.0, 89.0)
(173.0, 57.0, 36.0, 89.0)
(181.0, 59.0, 36.0, 89.0)
(190.0, 61.0, 36.0, 89.0)
(199.0, 62.0, 36.0, 89.0)
(206.0, 63.0, 36.0, 89.0)
(213.0, 64.0, 36.0, 89.0)
(218.0, 65.0, 36.0, 89.0)
(221.0, 65.0, 36.0, 89.0)
(223.0, 64.0, 36.0, 89.0)
(222.0, 64.0, 36.0, 89.0)
(217.0, 61.0, 36.0, 89.0)
(209.0, 60.0, 36.0, 89.0)
(201.0, 57.0, 36.0, 89.0)
(191.0, 54.0, 36.0, 89.0)
(181.0, 52.0, 36.0, 89.0)
(171.0, 49.0, 36.0, 89.0)
(161.0, 47.0, 36.0, 89.0)
(152.0, 45.0, 36.0, 89.0)
