(124, 92, 46, 58)
(123.0, 91.0, 46.0, 58.0)
(123.0, 91.0, 46.0, 58.0)
(122.0, 91.0, 46.0, 58.0)
(122.0, 91.0, 46.0, 58.0)
(122.0, 91.0, 46.0, 58.0)
(122.0, 91.0, 46.0, 58.0)
(123.0, 91.0, 46.0, 58.0)
(121.0, 92.0, 46.0, 58.0)
(121.0, 92.0, 46.0, 58.0)
(120.0, 94.0, 46.0, 58.0)
(120.0, 95.0, 46.0, 58.0)
(119.0, 95.0, 46.0, 58.0)
(118.0, 95.0, 46.0, 58.0)
(118.0, 95.0, 46.0, 58.0)
(117.0, 96.0, 46.0, 58.0)
(116.0, 95.0, 46.0, 58.0)
(115.0, 96.0, 46.0, 58.0)
(114.0, 97.0, 46.0, 58.0)
(114.0, 96.0, 46.0, 58.0)
(115.0, 95.0, 46.0, 58.0)
(115.0, 94.0, 46.0, 58.0)
(116.0, 92.0, 46.0, 58.0)
(118.0, 91.0, 46.0, 58.0)
(119.0, 91.0, 46.0, 58.0)
(121.0, 91.0, 46.0, 58.0)
(122.0, 89.0, 46.0, 58.0)
(123.0, 90.0, 46.0, 58.0)
(125.0, 88.0, 46.0, 58.0)
(126.0, 87.0, 46.0, 58.0)
(125.0, 86.0, 46.0, 58.0)
(125.0, 85.0, 46.0, 58.0)
(125.0, 84.0, 46.0, 58.0)
(123.0, 82.0, 46.0, 58.0)
(121.0, 81.0, 46.0, 58.0)
(120.0, 80.0, 46.0, 58.0)
(119.0, 79.0, 46.0, 58.0)
(117.0, 79.0, 46.0, 58.0)
(116.0, 81.0, 46.0, 58.0)
(115.0, 81.0, 46.0, 58.0)
(114.0, 83.0, 46.0, 58.0)
(114.0, 85.0, 46.0, 58.0)
(114.0, 87.0, 46.0, 58.0)
(114.0, 90.0, 46.0, 58.0)
(113.0, 93.0, 46.0, 58.0)
(114.0, 94.0, 46.0, 58.0)
(114.0, 95.0, 46.0, 58.0)
(116.0, 94.0, 46.0, 58.0)
(118.0, 94.0, 46.0, 58.0)
(118.0, 93.0, 46.0, 58.0)
(119.0, 92.0, 46.0, 58.0)
(120.0, 92.0, 46.0, 58.0)
(121.0, 92.0, 46.0, 58.0)
(123.0, 92.0, 46.0, 58.0)
(123.0, 92.0, 46.0, 58.0)
(122.0, 92.0, 46.0, 58.0)
(122.0, 92.0, 46.0, 58.0)
(119.0, 92.0, 46.0, 58.0)
(122.0, 92.0, 46.0, 58.0)
(121.0, 92.0, 46.0, 58.0)
(120.0, 93.0, 46.0, 58.0)
(120.0, 96.0, 46.0, 58.0)
(118.0, 98.0, 46.0, 58.0)
(119.0, 100.0, 46.0, 58.0)
(118.0, 101.0, 46.0, 58.0)
(118.0, 102.0, 46.0, 58.0)
(118.0, 103.0, 46.0, 58.0)
(120.0, 104.0, 46.0, 58.0)
(121.0, 104.0, 46.0, 58.0)
(121.0, 104.0, 46.0, 58.0)
(120.0, 102.0, 46.0, 58.0)
(121.0, 100.0, 46.0, 58.0)
(120.0, 97.0, 46.0, 58.0)
(119.0, 94.0, 46.0, 58.0)
(120.0, 92.0, 46.0, 58.0)
(121.0, 90.0, 46.0, 58.0)
(121.0, 88.0, 46.0, 58.0)
(121.0, 83.0, 46.0, 58.0)
(121.0, 81.0, 46.0, 58.0)
(121.0, 80.0, 46.0, 58.0)
(119.0, 80.0, 46.0, 58.0)
(119.0, 81.0, 46.0, 58.0)
(119.0, 82.0, 46.0, 58.0)
(119.0, 83.0, 46.0, 58.0)
(119.0, 84.0, 46.0, 58.0)
(118.0, 86.0, 46.0, 58.0)
(117.0, 88.0, 46.0, 58.0)
(116.0, 89.0, 46.0, 58.0)
(114.0, 91.0, 46.0, 58.0)
(111.0, 92.0, 46.0, 58.0)
(109.0, 94.0, 46.0, 58.0)
(108.0, 95.0, 46.0, 58.0)
(107.0, 96.0, 46.0, 58.0)
(105.0, 97.0, 46.0, 58.0)
(102.0, 99.0, 46.0, 58.0)
(101.0, 100.0, 46.0, 58.0)
(100.0, 101.0, 46.0, 58.0)
(99.0, 103.0, 46.0, 58.0)
(97.0, 105.0, 46.0, 58.0)
(98.0, 107.0, 46.0, 58.0)
(97.0, 107.0, 46.0, 58.0)
(99.0, 106.0, 46.0, 58.0)
(101.0, 105.0, 46.0, 58.0)
(103.0, 105.0, 46.0, 58.0)
(105.0, 105.0, 46.0, 58.0)
(107.0, 104.0, 46.0, 58.0)
(111.0, 104.0, 46.0, 58.0)
(115.0, 104.0, 46.0, 58.0)
(118.0, 104.0, 46.0, 58.0)
(120.0, 104.0, 46.0, 58.0)
(124.0, 104.0, 46.0, 58.0)
(126.0, 103.0, 46.0, 58.0)
(127.0, 103.0, 46.0, 58.0)
(129.0, 102.0, 46.0, 58.0)
(130.0, 102.0, 46.0, 58.0)
(127.0, 103.0, 46.0, 58.0)
(126.0, 105.0, 46.0, 58.0)
(124.0, 106.0, 46.0, 58.0)
(126.0, 107.0, 46.0, 58.0)
(125.0, 107.0, 46.0, 58.0)
(122.0, 107.0, 46.0, 58.0)
(119.0, 107.0, 46.0, 58.0)
(116.0, 106.0, 46.0, 58.0)
(114.0, 104.0, 46.0, 58.0)
(112.0, 100.0, 46.0, 58.0)
(108.0, 98.0, 46.0, 58.0)
(110.0, 96.0, 46.0, 58.0)
(107.0, 94.0, 46.0, 58.0)
(108.0, 93.0, 46.0, 58.0)
(105.0, 94.0, 46.0, 58.0)
(102.0, 95.0, 46.0, 58.0)
(101.0, 97.0, 46.0, 58.0)
(99.0, 98.0, 46.0, 58.0)
(97.0, 100.0, 46.0, 58.0)
(97.0, 103.0, 46.0, 58.0)
(99.0, 105.0, 46.0, 58.0)
(98.0, 107.0, 46.0, 58.0)
(98.0, 108.0, 46.0, 58.0)
(100.0, 109.0, 46.0, 58.0)
(101.0, 109.0, 46.0, 58.0)
(105.0, 110.0, 46.0, 58.0)
(106.0, 110.0, 46.0, 58.0)
(105.0, 109.0, 46.0, 58.0)
(106.0, 108.0, 46.0, 58.0)
(105.0, 107.0, 46.0, 58.0)
(105.0, 105.0, 46.0, 58.0)
(103.0, 104.0, 46.0, 58.0)
(100.0, 103.0, 46.0, 58.0)
(97.0, 103.0, 46.0, 58.0)
(94.0, 102.0, 46.0, 58.0)
(91.0, 100.0, 46.0, 58.0)
(88.0, 101.0, 46.0, 58.0)
(86.0, 102.0, 46.0, 58.0)
(84.0, 101.0, 46.0, 58.0)
(83.0, 101.0, 46.0, 58.0)
(81.0, 101.0, 46.0, 58.0)
(80.0, 101.0, 46.0, 58.0)
(81.0, 100.0, 46.0, 58.0)
(80.0, 100.0, 46.0, 58.0)
(81.0, 100.0, 46.0, 58.0)
(81.0, 102.0, 46.0, 58.0)
(81.0, 104.0, 46.0, 58.0)
(82.0, 104.0, 46.0, 58.0)
(82.0, 105.0, 46.0, 58.0)
(82.0, 108.0, 46.0, 58.0)
(81.0, 108.0, 46.0, 58.0)
(81.0, 109.0, 46.0, 58.0)
(81.0, 109.0, 46.0, 58.0)
(80.0, 110.0, 46.0, 58.0)
(80.0, 110.0, 46.0, 58.0)
(79.0, 110.0, 46.0, 58.0)
(78.0, 109.0, 46.0, 58.0)
(77.0, 107.0, 46.0, 58.0)
(76.0, 106.0, 46.0, 58.0)
(75.0, 105.0, 46.0, 58.0)
(74.0, 104.0, 46.0, 58.0)
(73.0, 103.0, 46.0, 58.0)
(72.0, 102.0, 46.0, 58.0)
(69.0, 101.0, 46.0, 58.0)
(67.0, 101.0, 46.0, 58.0)
(65.0, 101.0, 46.0, 58.0)
(63.0, 102.0, 46.0, 58.0)
(62.0, 102.0, 46.0, 58.0)
(60.0, 101.0, 46.0, 58.0)
(58.0, 101.0, 46.0, 58.0)
(57.0, 100.0, 46.0, 58.0)
(56.0, 100.0, 46.0, 58.0)
(55.0, 100.0, 46.0, 58.0)
(55.0, 100.0, 46.0, 58.0)
(56.0, 101.0, 46.0, 58.0)
(57.0, 102.0, 46.0, 58.0)
(58.0, 103.0, 46.0, 58.0)
(59.0, 104.0, 46.0, 58.0)
(59.0, 105.0, 46.0, 58.0)
(60.0, 106.0, 46.0, 58.0)
(59.0, 106.0, 46.0, 58.0)
(59.0, 105.0, 46.0, 58.0)
(59.0, 105.0, 46.0, 58.0)
(59.0, 104.0, 46.0, 58.0)
(57.0, 103.0, 46.0, 58.0)
(56.0, 101.0, 46.0, 58.0)
(55.0, 100.0, 46.0, 58.0)
(53.0, 99.0, 46.0, 58.0)
(53.0, 99.0, 46.0, 58.0)
(52.0, 97.0, 46.0, 58.0)
(52.0, 96.0, 46.0, 58.0)
(53.0, 96.0, 46.0, 58.0)
(52.0, 95.0, 46.0, 58.0)
(53.0, 95.0, 46.0, 58.0)
(56.0, 94.0, 46.0, 58.0)
(57.0, 93.0, 46.0, 58.0)
(59.0, 92.0, 46.0, 58.0)
(61.0, 92.0, 46.0, 58.0)
