(65, 65, 70, 270)
(67.0, 64.0, 70.0, 270.0)
(70.0, 64.0, 70.0, 270.0)
(73.0, 63.0, 70.0, 270.0)
(76.0, 63.0, 70.0, 270.0)
(79.0, 62.0, 70.0, 270.0)
(82.0, 62.0, 70.0, 270.0)
(85.0, 62.0, 70.0, 270.0)
(88.0, 62.0, 70.0, 270.0)
(91.0, 62.0, 70.0, 270.0)
(94.0, 62.0, 70.0, 270.0)
(97.0, 62.0, 70.0, 270.0)
(100.0, 62.0, 70.0, 270.0)
(103.0, 62.0, 70.0, 270.0)
(106.0, 62.0, 70.0, 270.0)
(109.0, 62.0, 70.0, 270.0)
(112.0, 62.0, 70.0, 270.0)
(114.0, 62.0, 70.0, 270.0)
(117.0, 62.0, 70.0, 270.0)
(120.0, 63.0, 70.0, 270.0)
(122.0, 63.0, 70.0, 270.0)
(125.0, 63.0, 70.0, 270.0)
(128.0, 64.0, 70.0, 270.0)
(130.0, 63.0, 70.0, 270.0)
(133.0, 64.0, 70.0, 270.0)
(135.0, 64.0, 70.0, 270.0)
(138.0, 63.0, 70.0, 270.0)
(141.0, 63.0, 70.0, 270.0)
(142.0, 63.0, 70.0, 270.0)
(145.0, 63.0, 70.0, 270.0)
(147.0, 62.0, 70.0, 270.0)
(150.0, 62.0, 70.0, 270.0)
(153.0, 62.0, 70.0, 270.0)
(156.0, 62.0, 70.0, 270.0)
(157.0, 62.0, 70.0, 270.0)
(160.0, 62.0, 70.0, 270.0)
(163.0, 62.0, 70.0, 270.0)
(165.0, 62.0, 70.0, 270.0)
(168.0, 61.0, 70.0, 270.0)
(170.0, 61.0, 70.0, 270.0)
(173.0, 61.0, 70.0, 270.0)
(175.0, 61.0, 70.0, 270.0)
(178.0, 60.0, 70.0, 270.0)
(178.0, 60.0, 70.0, 270.0)
(182.0, 59.0, 70.0, 270.0)
(184.0, 59.0, 70.0, 270.0)
(186.0, 59.0, 70.0, 270.0)
(188.0, 59.0, 70.0, 270.0)
(191.0, 59.0, 70.0, 270.0)
(192.0, 59.0, 70.0, 270.0)
(195.0, 58.0, 70.0, 270.0)
(197.0, 58.0, 70.0, 270.0)
(199.0, 58.0, 70.0, 270.0)
(200.0, 58.0, 70.0, 270.0)
(202.0, 57.0, 70.0, 270.0)
(204.0, 57.0, 70.0, 270.0)
(206.0, 56.0, 70.0, 270.0)
(208.0, 56.0, 70.0, 270.0)
(210.0, 56.0, 70.0, 270.0)
(212.0, 56.0, 70.0, 270.0)
(214.0, 56.0, 70.0, 270.0)
(216.0, 56.0, 70.0, 270.0)
(218.0, 56.0, 70.0, 270.0)
(220.0, 56.0, 70.0, 270.0)
(221.0, 55.0, 70.0, 270.0)
(223.0, 56.0, 70.0, 270.0)
(224.0, 55.0, 70.0, 270.0)
(225.0, 53.0, 70.0, 270.0)
(227.0, 54.0, 70.0, 270.0)
(228.0, 54.0, 70.0, 270.0)
(230.0, 54.0, 70.0, 270.0)
(232.0, 53.0, 70.0, 270.0)
(233.0, 53.0, 70.0, 270.0)
(234.0, 53.0, 70.0, 270.0)
(236.0, 56.0, 70.0, 270.0)
(238.0, 56.0, 70.0, 270.0)
(239.0, 55.0, 70.0, 270.0)
(241.0, 55.0, 70.0, 270.0)
(242.0, 56.0, 70.0, 270.0)
(244.0, 55.0, 70.0, 270.0)
(246.0, 54.0, 70.0, 270.0)
(247.0, 55.0, 70.0, 270.0)
(249.0, 55.0, 70.0, 270.0)
(250.0, 54.0, 70.0, 270.0)
(252.0, 52.0, 70.0, 270.0)
(252.0, 54.0, 70.0, 270.0)
(254.0, 56.0, 70.0, 270.0)
(255.0, 55.0, 70.0, 270.0)
(256.0, 55.0, 70.0, 270.0)
(258.0, 53.0, 70.0, 270.0)
(258.0, 54.0, 70.0, 270.0)
(260.0, 54.0, 70.0, 270.0)
(262.0, 53.0, 70.0, 270.0)
(263.0, 54.0, 70.0, 270.0)
(264.0, 52.0, 70.0, 270.0)
(265.0, 52.0, 70.0, 270.0)
(265.0, 55.0, 70.0, 270.0)
(267.0, 55.0, 70.0, 270.0)
(268.0, 53.0, 70.0, 270.0)
(271.0, 49.0, 70.0, 270.0)
(273.0, 49.0, 70.0, 270.0)
(272.0, 50.0, 70.0, 270.0)
(274.0, 49.0, 70.0, 270.0)
